id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
1108.3.2,Section 1108 Joints and Connections,Mechanical Joints,,,,,,Mechanical joints shall be installed in accordance with the manufacturer's instructions.
1108.3.2.1,Section 1108 Joints and Connections,Flared Joints,,,,,,Flared fittings shall be installed in accordance with the manufacturer's instructions. The flared fitting shall be used with the tube material specified by the fitting manufacturer. The flared tube end shall be made by a tool designed for that operation.
1108.3.2.2,Section 1108 Joints and Connections,Press-Connect Joints,,,,,,Press-connect joints shall be installed in accordance with the manufacturer's instructions.
1108.3.3,Section 1108 Joints and Connections,Soldered Joints,,,,,,Joint surfaces to be soldered shall be cleaned and a flux conforming to ASTM B813 shall be applied. The joint shall be soldered with a solder conforming to ASTM B32. Solder joints shall be limited to refrigerant systems using Group A1 refrigerant and having a pressure of less than or equal to 200 psi (1378 kPa).
1108.3.4,Section 1108 Joints and Connections,Threaded Joints,,,,,,"Threads shall conform to ASME B1.1, ASME B1.13M, ASME B1.20.1 or ASME B1.20.3. Thread lubricant, pipe-joint compound or thread tape shall be applied on the external threads only and shall be approved for application on the piping material."
1108.3.5,Section 1108 Joints and Connections,Welded Joints,,,,,,Joint surfaces to be welded shall be cleaned by an approved procedure. Joints shall be welded with an approved filler metal.
1108.4,Section 1108 Joints and Connections,Aluminum Tube,,,,,,"Joints between aluminum tubing or fittings shall be brazed, mechanical, press-connect or welded joints conforming to Section 1108.3."
1108.5,Section 1108 Joints and Connections,Brass (Copper Alloy) Pipe,,,,,,"Joints between brass pipe or fittings shall be brazed, mechanical, press-connect, threaded or welded joints conforming to Section 1108.3."
1108.6,Section 1108 Joints and Connections,Copper Pipe,,,,,,"Joints between copper or copper-alloy pipe or fittings shall be brazed, mechanical, press-connect, soldered, threaded or welded joints conforming to Section 1108.3."
1108.7,Section 1108 Joints and Connections,Copper Tube,,,,,,"Joints between copper or copper-alloy tubing or fittings shall be brazed, flared, mechanical, press-connect or soldered joints."
1108.8,Section 1108 Joints and Connections,Steel Pipe,,,,,,"Joints between steel pipe or fittings shall be mechanical joints, threaded, press-connect or welded joints conforming to Section 1108.3."
1108.9,Section 1108 Joints and Connections,Steel Tube,,,,,,"Joints between steel tubing or fittings shall be flared, mechanical, press-connect or welded joints conforming to Section 1108.3."
1109.1,Section 1109 Refrigerant Pipe Installation,General,,,,,,"Refrigerant piping installations, other than R-717 (ammonia) refrigeration systems, shall comply with the requirements of this section. The design of refrigerant piping shall be in accordance with ASME B31.5."
1109.2,Section 1109 Refrigerant Pipe Installation,Piping Location,,,,,,"Refrigerant piping shall comply with the installation location requirements of Sections 1109.2.1 through 1109.2.7. Refrigerant piping for Groups A2L and B2L shall also comply with the requirements of Section 1109.3. Refrigerant piping for Groups A2, A3, B2 and B3 shall also comply with the requirements of Section 1109.4."
1109.2.1,Section 1109 Refrigerant Pipe Installation,Minimum Height,,,,,,Exposed refrigerant piping installed in open spaces that afford passage shall be not less than 7 feet 3 inches (2210 mm) above the finished floor.
